event_id,latitude,longitude,event_date,state,dataset,source_dataset,source_id,landslide_type,physical_factors,reliability,spatial_accuracy,record_type,fatalities,injuries,LINK
562,25.6278,94.1051,2015-08-19,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,7701,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA4NTE4Nw%3D%3D'
635,26.0214,94.5224,2015-08-19,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,7699,earth slide,rainfall (T),9,50000,report,0,0,Source: 'http://news.webindia123.com/news/Articles/India/20150819/2663754.html'
565,25.6263,94.1057,2015-08-20,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,7727,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://e-pao.net/GP.asp?src=11..220815.aug15'
679,26.7223,95.0243,2016-04-19,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,9405,earth slide,rainfall (T),7,1000,report,0,0,Source: 'http://www.assamtribune.com/scripts/detailsnew.asp?id=may0216/oth058'
609,26.1677,94.2442,2016-06-12,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,9169,earth slide,rainfall (T),9,100000,report,0,0,Source: 'http://www.nagalandpost.com/channelnews/state/StateNews.aspx?news=TkVXUzEwMDA5ODM0Mg%3D%3D'
638,26.3185,94.5247,2016-06-14,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,9142,earth slide,rainfall (T),7,1000,report,0,0,Source: 'http://www.nagalandpost.com/channelnews/state/StateNews.aspx?news=TkVXUzEwMDA5ODM4NA%3D%3D'
588,25.7902,94.1318,2016-07-10,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,8901,earth slide,rainfall (T),9,25000,report,0,0,Source: 'http://www.business-standard.com/article/news-ians/landslide-blocks-nh2-disrupting-traffic-to-and-from-manipur-116071000262_1.html'
631,26.1699,94.4922,2016-07-11,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,8930,earth slide,ND,7,1000,report,0,0,Source: 'https://issuu.com/nagalandpost90/docs/july_13__2016'
639,26.0101,94.5282,2016-07-26,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,9219,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDEwMDE5MQ%3D%3D'
660,25.8702,94.7844,2016-07-28,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,9251,earth slide,rainfall (T),7,1000,report,0,0,Source: 'http://nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDEwMDI0Mw%3D%3D'
561,25.660517,94.104931,2016-08-25,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,9904,mudslide,rainfall (T),9,25000,report,0,0,Source: 'http://nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDEwMTQ5OQ%3d%3d'
612,26.092493,94.257523,2016-09-05,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,9966,earth slide,rainfall (T),10,-99999,report,0,0,Source: 'http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDEwMjA2OQ%3D%3D'
633,26.324724,94.514651,2016-09-05,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,9965,earth slide,rainfall (T),7,1000,report,0,0,Source: 'http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDEwMjA2OQ%3D%3D'
518,25.77171292,93.93507183,2017-04-07,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,11154,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDExMjUzMQ%3D%3D'
532,25.73318099,93.99655231,2017-05-16,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,11156,earth slide,rainfall (T),7,1000,report,0,0,Source: 'https://thenortheasttoday.com/nagaland-heavy-rainfall-and-landslide-massively-damages-nh-29/'
583,25.67061161,94.11844319,2017-06-02,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,9742,earth slide,rainfall (T),7,1000,report,0,0,Source: 'http://www.nagalandpost.com/channelnews/State/StateNews.aspx?news=TkVXUzEwMDExNTcxMA%3D%3D'
651,26.66354481,94.62220277,2017-06-24,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,11161,earth slide,rainfall (T),9,5000,report,0,0,Source: 'https://thenortheasttoday.com/nagaland-landslides-cuts-off-lifeline-route-to-12-villages/'
520,25.83762589,93.94633448,2017-06-25,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,10024,mudslide,rainfall (T),9,5000,report,0,0,Source: 'https://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDExNjg3MQ%3D%3D'
607,26.11613908,94.24222574,2017-07-01,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,9983,earth slide,rainfall (T),9,5000,report,0,0,Source: 'https://news.webindia123.com/news/Articles/India/20170703/3137813.html'
608,26.1445447,94.24416766,2017-07-01,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,9984,earth slide,rainfall (T),9,5000,report,0,0,Source: 'https://news.webindia123.com/news/Articles/India/20170703/3137813.html'
645,26.3312531,94.55427723,2017-07-01,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,9982,earth slide,rainfall (T),7,1000,report,0,0,Source: 'https://news.webindia123.com/news/Articles/India/20170703/3137813.html'
539,25.72019272,94.03225673,2017-07-08,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,11155,earth slide,rainfall (T),9,5000,report,0,0,Source: 'https://news.webindia123.com/news/articles/India/20170708/3142321.html'
531,25.73111942,93.98827528,2017-07-09,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,11157,earth slide,rainfall (T),7,1000,report,0,0,Source: 'http://www.easternmirrornagaland.com/landslide-near-peducha-cuts-off-national-highway-29/'
559,25.6320357,94.10065403,2017-07-09,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,11159,earth slide,rainfall (T),9,10000,report,0,0,Source: 'http://www.hindustantimes.com/india-news/manipur-heavy-rains-trigger-landslides-along-national-highways/story-84kUb5i3oGENZmSEVhJ3eO.html'
665,26.2632687,94.81481951,2017-07-10,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,11160,earth slide,ND,9,5000,report,0,0,Source: 'http://www.easternmirrornagaland.com/landslide-damages-houses-in-tuensang-village/'
555,25.69111465,94.09483333,2017-07-12,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,11158,earth slide,rainfall (T),7,1000,report,0,0,Source: 'http://www.easternmirrornagaland.com/21-houses-destroyed-by-landslide-in-kohima-town/'
474,25.55544,93.63981,2017-08-28,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,12718,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://morungexpress.com/landslide-cut-off-roads-ahthibung-khelma-area/'
557,25.658708,94.098536,2017-09-30,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,12714,earth slide,rainfall (T),7,1000,report,0,0,Source: 'https://news.webindia123.com/news/articles/india/20171001/3195606.html'
590,25.533595,94.133345,2017-10-22,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,12713,mudslide,rainfall (T),7,1000,report,0,0,Source: 'https://news.webindia123.com/news/Articles/India/20171023/3205144.html'
657,26.07821691,94.72071068,2018-05-12,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,11405,earth slide,rainfall (T),7,1000,report,0,0,Source: 'http://www.nagalandpost.com/ChannelNews/Regional/RegionalNews.aspx?news=TkVXUzEwMDEzMjc3NQ%3D%3D'
661,26.13179516,94.78584429,2018-07-30,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,13841,earth slide,rainfall (T),9,50000,report,0,0,Source: 'https://www.outlookindia.com/newsscroll/two-persons-drown-in-nagaland/1360169'
563,25.67295037,94.10513917,2018-07-31,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,13814,mudslide,rainfall (T),7,1000,report,0,0,Source: 'https://www.timesnownews.com/india/article/torrential-rain-causes-widespread-damage-in-nagaland/262537'
499,25.7685,93.82005556,2018-10-29,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,14283,earth slide,"anthropic (T,P)",7,1000,report,0,0,Source: 'http://www.thepeopleschronicle.in/daily/english/2446'
494,25.80836408,93.79016194,2018-10-31,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,14297,earth slide,ND,1,0,report,0,0,Source: 'https://www.pennews.net/national/2018/11/01/massive-landslide-cuts-kohima-dimapur-road'
16,27.16551929,88.36456702,2004-09-02,Sikkim,UGLC,Global fatal landslide Catalog,161,ND,rainfall (T),9,1454,event,5,-99999,"Source: 'http://www.hindustantimes.com/news/181_985927,000900030011.htm'"
34,27.40133744,88.52441984,2005-09-25,Sikkim,UGLC,Global fatal landslide Catalog,511,ND,rainfall (T),5,351,event,3,-99999,Source: 'http://www.abc.net.au/news/newsitems/200509/s1469741.htm'
35,27.74367525,88.52635367,2006-02-14,Sikkim,UGLC,Global fatal landslide Catalog,624,ND,seismic (T),9,36744,event,2,-99999,Source: 'http://today.reuters.com/news/newsArticle.aspx?type=worldNews&storyID=2006-02-14T120539Z_01_DEL116034_RTRUKOC_0_US-INDIA-QUAKE.xml&archived=False'
81,27.29288574,88.67133148,2006-08-03,Sikkim,UGLC,Global fatal landslide Catalog,761,ND,rainfall (T),9,17358,event,1,-99999,Source: 'http://www.thestatesman.net/page.arcview.php?clid=10&id=152557&usrsess=1'
67,27.4459,88.6193,2007-04-11,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,57,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://news.webindia123.com/news/ar_showdetails.asp?id=704100915&cat=&n_date=20070410'
79,27.29288558,88.67133018,2007-04-20,Sikkim,UGLC,Global fatal landslide Catalog,969,ND,"anthropic (T,P)",9,17358,event,2,-99999,Source: 'http://www.thestatesman.net/page.news.php?clid=10&theme=&usrsess=1&id=154194'
52,27.26265369,88.56249089,2007-05-15,Sikkim,UGLC,Global fatal landslide Catalog,988,ND,ND,9,5539,event,5,-99999,Source: 'http://www.telegraphindia.com/1070516/asp/bengal/story_7784392.asp'
60,27.3383,88.6069,2007-05-23,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,78,earth slide,rainfall (T),9,50000,report,0,0,Source: 'http://www.thestatesman.net/page.arcview.php?clid=10&id=184730&usrsess=1'
36,27.74367525,88.52635367,2007-06-27,Sikkim,UGLC,Global fatal landslide Catalog,1055,ND,rainfall (T),9,36744,event,2,-99999,Source: 'http://www.thestatesman.net/page.news.php?clid=10&theme=&usrsess=1&id=161007'
20,27.1499,88.38,2007-07-16,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,126,mudslide,rainfall (T),9,25000,report,0,0,Source: 'http://www.thestatesman.net/page.news.php?clid=10&theme=&usrsess=1&id=162949'
1,27.25638429,88.13612339,2007-08-02,Sikkim,UGLC,Global fatal landslide Catalog,1120,ND,rainfall (T),9,1011,event,3,-99999,Source: 'http://www.thestatesman.net/page.news.php?clid=1&theme=&usrsess=1&id=164902'
28,27.201,88.4883,2007-09-07,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,241,earth slide,rainfall (T),9,25000,report,0,0,Source: 'http://www.thestatesman.net/page.news.php?clid=10&id=169368&usrsess=1'
15,27.1667,88.35,2007-09-09,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,251,earth slide,rainfall (T),9,50000,report,1,0,Source: 'http://sikkimnews.blogspot.com/'
68,27.3425,88.6236,2007-09-10,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,256,earth slide,rainfall (T),9,10000,report,0,0,Source: 'http://www.telegraphindia.com/1070911/asp/siliguri/story_8300563.asp'
82,27.29288574,88.67133148,2007-09-10,Sikkim,UGLC,Global fatal landslide Catalog,1200,ND,rainfall (T),9,17358,event,1,-99999,Source: 'http://www.telegraphindia.com/1070911/asp/siliguri/story_8300563.asp'
29,27.2084,88.4909,2007-09-11,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,260,debris flow,rainfall (T),9,5000,report,0,0,Source: 'http://www.thestatesman.net/page.news.php?clid=10&theme=&usrsess=1&id=169578'
13,27.2872,88.2816,2007-09-18,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,269,earth slide,rainfall (T),9,50000,report,0,0,Source: 'http://www.thestatesman.net/page.arcview.php?clid=10&id=198313&usrsess=1'
63,27.337,88.609,2008-08-28,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,755,earth slide,rainfall (T),9,25000,report,0,0,Source: 'http://beacononline.wordpress.com/2008/08/31/landslide-victims-being-compensated/'
42,27.478,88.527,2009-07-01,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,1061,earth slide,rainfall (T),7,1000,report,0,0,Source: 'https://www.telegraphindia.com/1090707/jsp/siliguri/story_11202557.jsp'
2,27.2644,88.1365,2009-08-19,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,1102,earth slide,rainfall (T),9,10000,report,2,0,Source: 'http://beacononline.wordpress.com/2009/08/21/sikkim-landslides-disturb-power-lines-link-roads/'
3,27.13798514,88.15516991,2009-08-20,Sikkim,UGLC,Global fatal landslide Catalog,1988,ND,rainfall (T),9,2338,event,2,-99999,Source: 'http://www.ptinews.com/news/240261_2-killed-in-landslides-in-West-Sikkim'
25,27.1344,88.4575,2009-08-20,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,1111,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://beacononline.wordpress.com/2009/08/21/sikkim-landslides-disturb-power-lines-link-roads/'
43,27.1761,88.5287,2009-08-20,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,1112,mudslide,rainfall (T),9,25000,report,0,0,Source: 'http://beacononline.wordpress.com/2009/08/25/kalimpong-highway-doom-for-hill-economy/'
90,27.3746,88.7648,2009-08-26,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,1125,earth slide,rainfall (T),9,25000,report,0,0,Source: 'http://beacononline.wordpress.com/2009/08/28/sikkim-landslides-at-17th-mile-%E2%80%93-the-bane-of-tourism/'
64,27.1954,88.6115,2009-09-17,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,1168,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://sikkimnews.blogspot.com/2009/09/landslides-at-4th-mile-disrupts-traffic.html'
61,27.3341,88.6083,2010-04-17,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,1755,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://voiceofsikkim.com/2010/04/18/rains-trigger-major-landslide-at-pani-house/'
62,27.322,88.6087,2010-04-17,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,1756,earth slide,rainfall (T),7,1000,report,0,0,Source: 'http://voiceofsikkim.com/2010/04/18/rains-trigger-major-landslide-at-pani-house/'
72,27.3543,88.6428,2010-05-31,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,1929,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://sify.com/news/500-tourists-stranded-in-Sikkim-due-to-landslides-news-National-kgca4ibdgfd.html'
51,27.3773,88.559,2010-07-21,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,2113,earth slide,rainfall (T),9,25000,report,0,0,Source: 'http://www.kuenselonline.com/modules.php?name=News&file=article&sid=16186'
76,27.5509,88.6475,2010-07-21,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,2112,earth slide,rainfall (T),10,-99999,report,0,0,Source: 'http://himalnews.wordpress.com/2010/07/22/natural-disasters-landslides-destroy-houses/'
18,27.167,88.3652,2010-08-20,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,2296,complex,rainfall (T),9,10000,report,0,0,Source: 'http://thehimalayanbeacon.com/magazine/2010/08/21/sikkim-landslides-heavy-toll-2-gpus-completely-cut/'
31,27.2319,88.497,2010-08-26,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,2341,earth slide,rainfall (T),9,10000,report,0,0,Source: 'http://thehimalayanbeacon.com/magazine/2010/08/28/sikkim-landslides-cut-sikkim-link-woman-disappears-swirling-flash-flood/'
66,27.3392,88.6188,2010-08-27,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,2345,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://www.thehindu.com/news/states/other-states/article600333.ece'
87,27.3702,88.7334,2010-09-04,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,2392,earth slide,rainfall (T),9,10000,report,0,0,Source: 'http://news.oneindia.in/2010/09/04/strategicroad-link-cut-off-due-to-landslide-insikkim.html'
24,27.4885,88.4451,2011-06-17,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,3619,mudslide,rainfall (T),10,-99999,report,0,0,Source: 'http://www.telegraphindia.com/1110618/jsp/northeast/story_14127559.jsp'
4,27.34711035,88.17392386,2011-06-23,Sikkim,UGLC,Global fatal landslide Catalog,2833,ND,rainfall (T),9,19242,event,1,-99999,Source: 'http://www.assamtribune.com/scripts/detailsnew.asp?id=jun2511/oth07'
9,27.28329478,88.23595536,2011-06-23,Sikkim,UGLC,Global fatal landslide Catalog,2831,ND,rainfall (T),9,1407,event,14,-99999,Source: 'http://www.assamtribune.com/scripts/detailsnew.asp?id=jun2511/oth05'
12,27.2879,88.2579,2011-06-23,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,3643,earth slide,rainfall (T),9,5000,report,16,0,Source: 'http://www.assamtribune.com/scripts/detailsnew.asp?id=jun2511/oth05'
26,27.1141,88.4658,2011-07-20,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,3813,earth slide,rainfall (T),9,25000,report,0,0,Source: 'http://twocircles.net/2011jul20/landslide_snaps_siligurisikkim_highway_link.html'
8,27.13862165,88.22551799,2011-08-23,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,3943,earth slide,rainfall (T),9,10000,report,5,0,Source: 'http://ibnlive.in.com/generalnewsfeed/news/five-killed-in-landslides-in-sikkim/801295.html'
5,27.34711035,88.17392386,2011-08-24,Sikkim,UGLC,Global fatal landslide Catalog,2941,ND,"anthropic (T,P)",9,19242,event,2,-99999,Source: 'http://ibnlive.in.com/generalnewsfeed/news/five-killed-in-landslides-in-sikkim/801295.html'
71,27.7344,88.633,2011-08-25,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,3944,earth slide,rainfall (T),9,10000,report,2,0,Source: 'http://ibnlive.in.com/generalnewsfeed/news/five-killed-in-landslides-in-sikkim/801295.html'
37,27.74367525,88.52635367,2011-09-18,Sikkim,UGLC,Global fatal landslide Catalog,2993,ND,seismic (T),9,36744,event,1,-99999,Source: 'http://www.dnaindia.com/india/report_injured-engineer-rescued-by-itbp-40-hours-after-sikkim-quake_1591363'
73,27.60500338,88.64494692,2011-09-18,Sikkim,UGLC,Global fatal landslide Catalog,2989,ND,seismic (T),9,3427,event,1,-99999,Source: 'http://www.google.com/hostednews/afp/article/ALeqM5gojT9hjuR_ZLpvVNd0BT8EFKhyvA?docId=CNG.78653b17dcdf15d1c417e4066eacf1f5.5a1'
80,27.29288558,88.67133018,2011-09-18,Sikkim,UGLC,Global fatal landslide Catalog,2986,ND,seismic (T),9,17358,event,1,-99999,Source: 'http://www.deccanchronicle.com/channels/nation/northeast/strong-68-quake-jolts-indias-northeast-damage-feared-699'
83,27.29288574,88.67133148,2011-09-18,Sikkim,UGLC,Global fatal landslide Catalog,2990,ND,seismic (T),9,17358,event,2,-99999,Source: 'http://www.ndtv.com/article/india/12-dead-40-missing-at-sikkim-plant-hit-by-quake-135215'
91,27.38262049,88.82457049,2011-09-18,Sikkim,UGLC,Global fatal landslide Catalog,2985,ND,seismic (T),7,943,event,2,-99999,Source: 'http://www.telegraphindia.com/1110919/jsp/frontpage/story_14525401.jsp'
38,27.74367525,88.52635367,2011-09-20,Sikkim,UGLC,Global fatal landslide Catalog,3000,ND,seismic (T),9,36744,event,2,-99999,Source: 'http://ibnlive.in.com/news/north-sikkim-worst-affected-toll-rises-to-62/185678-3.html'
49,27.5161,88.5575,2011-09-30,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,3997,earth slide,ND,9,10000,report,0,0,Source: 'http://isikkim.com/2011-09-landslide-disrupts-gangtok-mangan-highway-again-30-3/'
84,27.29288574,88.67133148,2012-05-24,Sikkim,UGLC,Global fatal landslide Catalog,3229,ND,ND,9,17358,event,2,-99999,Source: 'http://www.moneycontrol.com/news/wire-news/couple-killedlandslide_709120.html'
50,27.7167,88.5577,2012-06-03,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,4385,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://www.telegraphindia.com/1120605/jsp/siliguri/story_15570407.jsp#.UN9-FOSx_K0'
70,27.7565,88.632,2012-06-07,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,4393,earth slide,rainfall (T),9,25000,report,7,0,Source: 'http://www.thehimalayantimes.com/fullNews.php?headline=Landslide+kills+7+Nepali-speaking+people+in+Sikkim&NewsID=335265'
74,27.1748,88.6458,2012-06-07,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,4394,earth slide,rainfall (T),9,25000,report,7,0,Source: 'http://www.telegraphindia.com/1120608/jsp/siliguri/story_15584321.jsp#.UN_I7eSx_K0com'
88,27.26801207,88.73536786,2012-06-07,Sikkim,UGLC,Global fatal landslide Catalog,3251,ND,rainfall (T),9,1444,event,7,-99999,Source: 'http://isikkim.com/2012-06-sikkim-landslide-at-rolep-claims-seven-lives-08-1/'
59,27.339,88.6065,2012-06-14,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,4411,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://isikkim.com/2012-06-sikkim-landslide-at-tathangchen-poses-threat-to-residents-15-5/'
39,27.74367525,88.52635367,2012-07-11,Sikkim,UGLC,Global fatal landslide Catalog,3294,ND,rainfall (T),9,36744,event,2,-99999,Source: 'http://ibnlive.in.com/generalnewsfeed/news/landslide-claims-two-in-north-sikkim/1021418.html'
21,27.28709076,88.38035955,2012-09-01,Sikkim,UGLC,Global fatal landslide Catalog,3371,ND,rainfall (T),9,15262,event,5,-99999,Source: 'http://ibnlive.in.com/generalnewsfeed/news/five-killed-in-landslide/1056517.html'
17,27.1675,88.3651,2012-09-16,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,4556,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://www.business-standard.com/generalnews/news/landslides-block-several-roads-in-south-sikkim-district/57119/'
40,27.74367525,88.52635367,2012-09-19,Sikkim,UGLC,Global fatal landslide Catalog,3395,ND,rainfall (T),9,36744,event,4,-99999,Source: 'http://news.outlookindia.com/items.aspx?artid=776577'
47,27.8385,88.556,2012-09-19,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,4569,earth slide,rainfall (T),9,10000,report,20,0,Source: 'http://www.hindustantimes.com/india/flash-floods-and-landslides-kill-21-in-sikkim/story-4FYliiSqiH1MnwaoLBIUnO.html'
55,27.65532317,88.59440471,2012-09-19,Sikkim,UGLC,Global fatal landslide Catalog,3396,ND,rainfall (T),9,7282,event,3,-99999,Source: 'http://news.outlookindia.com/items.aspx?artid=776578'
57,27.6558,88.605,2012-09-19,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,4571,earth slide,rainfall (T),9,10000,report,0,0,Source: 'http://www.hindustantimes.com/india/flash-floods-and-landslides-kill-21-in-sikkim/story-4FYliiSqiH1MnwaoLBIUnO.html'
27,27.57153591,88.47287208,2013-04-14,Sikkim,UGLC,Global fatal landslide Catalog,3547,ND,rainfall (T),9,47483,event,1,-99999,Source: 'http://www.telegraphindia.com/1130415/jsp/frontpage/story_16786956.jsp'
85,27.3721,88.708,2013-06-08,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,4908,earth slide,rainfall (T),9,25000,report,0,0,Source: 'http://www.business-standard.com/article/news-ani/tourists-stranded-due-to-landslide-in-gangtok-113060900319_1.html'
89,27.3765,88.7628,2013-06-27,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,4990,earth slide,rainfall (T),7,1000,report,0,0,Source: 'http://www.indiatvnews.com/news/india/sikkim-landslide-army-rescues-tourists-stranded-near-nathu-la-24315.html'
6,27.34711035,88.17392386,2013-09-01,Sikkim,UGLC,Global fatal landslide Catalog,3767,ND,rainfall (T),9,19242,event,5,-99999,Source: 'http://kalimpongonlinenews.blogspot.co.uk/2013/09/landslide-kills-4-of-family.html'
11,27.3425,88.2426,2013-09-01,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,5429,earth slide,rainfall (T),9,50000,report,5,0,Source: 'http://sciencythoughts.blogspot.com/2013/09/family-of-five-killed-by-landslide-in.html'
86,27.3736,88.7323,2013-09-07,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,5476,earth slide,rainfall (T),9,25000,report,0,0,Source: 'http://articles.timesofindia.indiatimes.com/2013-09-10/india/41936154_1_east-and-north-sikkim-chungthang-gangtok'
75,27.6047,88.6463,2013-09-08,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,5485,rock fall,rainfall (T),9,50000,report,1,2,Source: 'http://articles.timesofindia.indiatimes.com/2013-09-10/india/41936154_1_east-and-north-sikkim-chungthang-gangtok'
41,27.74367525,88.52635367,2014-06-24,Sikkim,UGLC,Global fatal landslide Catalog,4030,ND,rainfall (T),9,36744,event,3,-99999,Source: 'http://sikkimnow.blogspot.co.uk/2014/06/3-teachers-from-tanek-school-killed-in.html'
78,27.6163,88.6586,2015-05-24,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,7031,earth slide,ND,7,1000,report,0,0,Source: 'http://www.theolympian.com/2015/05/27/3746897/rhododendron-explorers-from-south.html'
23,27.0816,88.4397,2015-07-07,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,7138,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://indianexpress.com/article/cities/kolkata/farmer-killed-fresh-landslide-in-kurseong/'
58,27.3121393,88.60539059,2015-08-21,Sikkim,UGLC,Global fatal landslide Catalog,4463,ND,"anthropic (T,P)",9,2503,event,2,-99999,Source: 'https://www.facebook.com/thevoiceofsikkim/posts/905177676241729'
45,27.1758,88.5294,2016-01-14,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,9215,rock fall,ND,7,1000,report,1,5,Source: 'http://www.hindustantimes.com/india/several-feared-buried-under-landslide-near-bengal-sikkim-border/story-1f7Ni6EagU54nghtFD9otO.html'
53,27.26265369,88.56249089,2016-07-09,Sikkim,UGLC,Global fatal landslide Catalog,4822,ND,rainfall (T),9,5539,event,2,-99999,Source: 'https://www.facebook.com/thevoiceofsikkim/posts/1090995387659956'
7,27.34883031,88.18678352,2016-07-30,Sikkim,UGLC,Global fatal landslide Catalog,4885,ND,rainfall (T),7,962,event,1,-99999,Source: 'https://www.facebook.com/sikkimexpress/posts/945922052220474'
30,27.593,88.492,2016-08-16,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,9853,earth slide,rainfall (T),1,0,report,0,0,Source: 'http://blogs.agu.org/landslideblog/2016/08/13/dzongu-1/'
